service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
246076624607842,0,0,0,0,0,0,0,20250327,20251123
246076624607841,0,0,0,0,0,0,0,20250327,20251123
246098324610014,0,0,0,0,0,0,0,20250327,20251123
246077024610025,0,0,0,0,0,0,0,20250327,20251123
246077024610026,0,0,0,0,0,0,0,20250327,20251123
246076524610002,0,0,0,0,0,0,0,20250327,20251123
246076524610001,0,0,0,0,0,0,0,20250327,20251123
246076524610003,0,0,0,0,0,0,0,20250327,20251123
246076524610007,0,0,0,0,0,0,0,20250327,20251123
246076524610004,0,0,0,0,0,0,0,20250327,20251123
246076524607937,0,0,0,0,0,0,0,20250327,20251123
246076124607963,0,0,0,0,0,0,0,20250327,20251123
246076324607985,0,0,0,0,0,0,0,20250327,20251123
246076624607941,0,0,0,0,0,0,0,20250327,20251123
246076024607952,0,0,0,0,0,0,0,20250327,20251123
246094524609465,0,0,0,0,0,0,0,20250327,20251123
246078024607834,0,0,0,0,0,0,0,20250327,20251123
246078724607983,0,0,0,0,0,0,0,20250327,20251123
246080824608192,0,0,0,0,0,0,0,20250327,20251123
246080824608193,0,0,0,0,0,0,0,20250327,20251123
246082924608331,0,0,0,0,0,0,0,20250327,20251123
246084324608541,0,0,0,0,0,0,0,20250327,20251123
246086424608685,0,0,0,0,0,0,0,20250327,20251123
246087124608741,0,0,0,0,0,0,0,20250327,20251123
246089924609024,0,0,0,0,0,0,0,20250327,20251123
246092724609372,0,0,0,0,0,0,0,20250327,20251123
246086924609116,0,0,0,0,0,0,0,20250327,20251123
246092524610026,0,0,0,0,0,0,0,20250327,20251123
246077824610026,0,0,0,0,0,0,0,20250327,20251123
246077224608497,0,0,0,0,0,0,0,20250327,20251123
246086324609967,0,0,0,0,0,0,0,20250327,20251123
246077824607856,0,0,0,0,0,0,0,20250327,20251123
246079224610026,0,0,0,0,0,0,0,20250327,20251123
246079324608077,0,0,0,0,0,0,0,20250327,20251123
246076724608184,0,0,0,0,0,0,0,20250327,20251123
246086524609163,0,0,0,0,0,0,0,20250327,20251123
246092824610003,0,0,0,0,0,0,0,20250327,20251123
246092824610004,0,0,0,0,0,0,0,20250327,20251123
246092824610002,0,0,0,0,0,0,0,20250327,20251123
246078624608207,0,0,0,0,0,0,0,20250327,20251123
246076624607702,0,0,0,0,0,0,0,20250327,20251123
246078024608194,0,0,0,0,0,0,0,20250327,20251123
246078024608195,0,0,0,0,0,0,0,20250327,20251123
246078024608192,0,0,0,0,0,0,0,20250327,20251123
246077424607843,0,0,0,0,0,0,0,20250327,20251123
246077424607845,0,0,0,0,0,0,0,20250327,20251123
246076624608123,0,0,0,0,0,0,0,20250327,20251123
246076624608125,0,0,0,0,0,0,0,20250327,20251123
246076624608122,0,0,0,0,0,0,0,20250327,20251123
246076624608124,0,0,0,0,0,0,0,20250327,20251123
246086424608823,0,0,0,0,0,0,0,20250327,20251123
246086424609101,0,0,0,0,0,0,0,20250327,20251123
246086424609105,0,0,0,0,0,0,0,20250327,20251123
246086424609103,0,0,0,0,0,0,0,20250327,20251123
246076624607772,0,0,0,0,0,0,0,20250327,20251123
246078124607842,0,0,0,0,0,0,0,20250327,20251123
246078624608147,0,0,0,0,0,0,0,20250327,20251123
246078024607855,0,0,0,0,0,0,0,20250327,20251123
246085724608593,0,0,0,0,0,0,0,20250327,20251123
246092724610004,0,0,0,0,0,0,0,20250327,20251123
246076624608192,0,0,0,0,0,0,0,20250327,20251123
246076624608194,0,0,0,0,0,0,0,20250327,20251123
246082924608543,0,0,0,0,0,0,0,20250327,20251123
246082924608545,0,0,0,0,0,0,0,20250327,20251123
246082924608542,0,0,0,0,0,0,0,20250327,20251123
246076624608111,0,0,0,0,0,0,0,20250327,20251123
246082924608393,0,0,0,0,0,0,0,20250327,20251123
246082924608394,0,0,0,0,0,0,0,20250327,20251123
246084324608451,0,0,0,0,0,0,0,20250327,20251123
246088524608872,0,0,0,0,0,0,0,20250327,20251123
246089224609094,0,0,0,0,0,0,0,20250327,20251123
246089224609093,0,0,0,0,0,0,0,20250327,20251123
246091324609161,0,0,0,0,0,0,0,20250327,20251123
246081524608194,0,0,0,0,0,0,0,20250327,20251123
246082924609093,0,0,0,0,0,0,0,20250327,20251123
246091324609174,0,0,0,0,0,0,0,20250327,20251123
246093124609315,0,0,0,0,0,0,0,20250327,20251123
246084724608545,0,0,0,0,0,0,0,20250327,20251123
246086824608685,0,0,0,0,0,0,0,20250327,20251123
246092424609245,0,0,0,0,0,0,0,20250327,20251123
246081924608195,0,0,0,0,0,0,0,20250327,20251123
246087824608811,0,0,0,0,0,0,0,20250327,20251123
246088824608895,0,0,0,0,0,0,0,20250327,20251123
246089224608952,0,0,0,0,0,0,0,20250327,20251123
246089224608954,0,0,0,0,0,0,0,20250327,20251123
246092724609315,0,0,0,0,0,0,0,20250327,20251123
246093424609382,0,0,0,0,0,0,0,20250327,20251123
246093424609384,0,0,0,0,0,0,0,20250327,20251123
246076224607635,0,0,0,0,0,0,0,20250327,20251123
246082824608497,0,0,0,0,0,0,0,20250327,20251123
246088324608836,0,0,0,0,0,0,0,20250327,20251123
246076624607692,0,0,0,0,0,0,0,20250327,20251123
246076624607693,0,0,0,0,0,0,0,20250327,20251123
246077324607761,0,0,0,0,0,0,0,20250327,20251123
246078024608183,0,0,0,0,0,0,0,20250327,20251123
246078024608181,0,0,0,0,0,0,0,20250327,20251123
246077524607753,0,0,0,0,0,0,0,20250327,20251123
246078324607844,0,0,0,0,0,0,0,20250327,20251123
246078724607972,0,0,0,0,0,0,0,20250327,20251123
246078724607974,0,0,0,0,0,0,0,20250327,20251123
246085024608603,0,0,0,0,0,0,0,20250327,20251123
246092724609271,0,0,0,0,0,0,0,20250327,20251123
246078024607822,0,0,0,0,0,0,0,20250327,20251123
246081624608172,0,0,0,0,0,0,0,20250327,20251123
246091324609141,0,0,0,0,0,0,0,20250327,20251123
246076224607645,0,0,0,0,0,0,0,20250327,20251123
246076524607717,0,0,0,0,0,0,0,20250327,20251123
246076524607714,0,0,0,0,0,0,0,20250327,20251123
246078124607856,0,0,0,0,0,0,0,20250327,20251123
246076724608195,0,0,0,0,0,0,0,20250327,20251123
246083024608545,0,0,0,0,0,0,0,20250327,20251123
246083024608544,0,0,0,0,0,0,0,20250327,20251123
246092824610015,0,0,0,0,0,0,0,20250327,20251123
246078124607823,0,0,0,0,0,0,0,20250327,20251123
246080224608033,0,0,0,0,0,0,0,20250327,20251123
246082424608243,0,0,0,0,0,0,0,20250327,20251123
246084424608452,0,0,0,0,0,0,0,20250327,20251123
246080924608123,0,0,0,0,0,0,0,20250327,20251123
246090524609057,0,0,0,0,0,0,0,20250327,20251123
246082024608416,0,0,0,0,0,0,0,20250327,20251123
246077224607727,0,0,0,0,0,0,0,20250327,20251123
246080724608147,0,0,0,0,0,0,0,20250327,20251123
246089124608917,0,0,0,0,0,0,0,20250327,20251123
246093324609337,0,0,0,0,0,0,0,20250327,20251123
246083424608346,0,0,0,0,0,0,0,20250327,20251123
246093224609326,0,0,0,0,0,0,0,20250327,20251123
246076524608077,0,0,0,0,0,0,0,20250327,20251123
246084124608416,0,0,0,0,0,0,0,20250327,20251123
246086524608684,0,0,0,0,0,0,0,20250327,20251123
246080924608113,0,0,0,0,0,0,0,20250327,20251123
246087224608813,0,0,0,0,0,0,0,20250327,20251123
246089324608954,0,0,0,0,0,0,0,20250327,20251123
246091524609233,0,0,0,0,0,0,0,20250327,20251123
246093524609372,0,0,0,0,0,0,0,20250327,20251123
246094924610003,0,0,0,0,0,0,0,20250327,20251123
246094924610004,0,0,0,0,0,0,0,20250327,20251123
246076524608207,0,0,0,0,0,0,0,20250327,20251123
246082124608277,0,0,0,0,0,0,0,20250327,20251123
246082124608271,0,0,0,0,0,0,0,20250327,20251123
246082824608555,0,0,0,0,0,0,0,20250327,20251123
246085624608624,0,0,0,0,0,0,0,20250327,20251123
246086324609185,0,0,0,0,0,0,0,20250327,20251123
246092624610027,0,0,0,0,0,0,0,20250327,20251123
246087224608825,0,0,0,0,0,0,0,20250327,20251123
246087224608824,0,0,0,0,0,0,0,20250327,20251123
246089324608963,0,0,0,0,0,0,0,20250327,20251123
246089324608964,0,0,0,0,0,0,0,20250327,20251123
246089324608965,0,0,0,0,0,0,0,20250327,20251123
246094924610012,0,0,0,0,0,0,0,20250327,20251123
246094924610013,0,0,0,0,0,0,0,20250327,20251123
246082924609161,0,0,0,0,0,0,0,20250327,20251123
246085024608811,0,0,0,0,0,0,0,20250327,20251123
246092724609282,0,0,0,0,0,0,0,20250327,20251123
246094124609421,0,0,0,0,0,0,0,20250327,20251123
246078124607833,0,0,0,0,0,0,0,20250327,20251123
246080224608042,0,0,0,0,0,0,0,20250327,20251123
246083124608323,0,0,0,0,0,0,0,20250327,20251123
246077924608077,0,0,0,0,0,0,0,20250327,20251123
246078524607996,0,0,0,0,0,0,0,20250327,20251123
246076524607705,0,0,0,0,0,0,0,20250327,20251123
246078724608195,0,0,0,0,0,0,0,20250327,20251123
246092724609803,0,0,0,0,0,0,0,20250327,20251123
246092724609801,0,0,0,0,0,0,0,20250327,20251123
246092724609805,0,0,0,0,0,0,0,20250327,20251123
246076624607844,0,0,0,0,0,0,0,20250327,20251123
246098324610011,0,0,0,0,0,0,0,20250327,20251123
246098324610015,0,0,0,0,0,0,0,20250327,20251123
246076424607996,0,0,0,0,0,0,0,20250327,20251123
246076724607952,0,0,0,0,0,0,0,20250327,20251123
246086824608696,0,0,0,0,0,0,0,20250327,20251123
246077324607773,0,0,0,0,0,0,0,20250327,20251123
246078724607984,0,0,0,0,0,0,0,20250327,20251123
246080824608194,0,0,0,0,0,0,0,20250327,20251123
246082924608333,0,0,0,0,0,0,0,20250327,20251123
246084324608545,0,0,0,0,0,0,0,20250327,20251123
246087824608823,0,0,0,0,0,0,0,20250327,20251123
246089924609021,0,0,0,0,0,0,0,20250327,20251123
246090624609172,0,0,0,0,0,0,0,20250327,20251123
246090624609175,0,0,0,0,0,0,0,20250327,20251123
246092724609374,0,0,0,0,0,0,0,20250327,20251123
246094124609455,0,0,0,0,0,0,0,20250327,20251123
246082724608556,0,0,0,0,0,0,0,20250327,20251123
246079324608147,0,0,0,0,0,0,0,20250327,20251123
246076724608183,0,0,0,0,0,0,0,20250327,20251123
246076724608182,0,0,0,0,0,0,0,20250327,20251123
246083024608534,0,0,0,0,0,0,0,20250327,20251123
246083024608532,0,0,0,0,0,0,0,20250327,20251123
246086524609164,0,0,0,0,0,0,0,20250327,20251123
246086524609162,0,0,0,0,0,0,0,20250327,20251123
246078624608206,0,0,0,0,0,0,0,20250327,20251123
246078024608193,0,0,0,0,0,0,0,20250327,20251123
246082924608404,0,0,0,0,0,0,0,20250327,20251123
246082924608403,0,0,0,0,0,0,0,20250327,20251123
246085024608542,0,0,0,0,0,0,0,20250327,20251123
246086424608821,0,0,0,0,0,0,0,20250327,20251123
246086424608824,0,0,0,0,0,0,0,20250327,20251123
246086424609102,0,0,0,0,0,0,0,20250327,20251123
246086424609104,0,0,0,0,0,0,0,20250327,20251123
246076624607773,0,0,0,0,0,0,0,20250327,20251123
246078024607851,0,0,0,0,0,0,0,20250327,20251123
246077424607852,0,0,0,0,0,0,0,20250327,20251123
246077424607856,0,0,0,0,0,0,0,20250327,20251123
246086424609161,0,0,0,0,0,0,0,20250327,20251123
246081524608172,0,0,0,0,0,0,0,20250327,20251123
246085024608532,0,0,0,0,0,0,0,20250327,20251123
246086424608811,0,0,0,0,0,0,0,20250327,20251123
246086424608812,0,0,0,0,0,0,0,20250327,20251123
246076624608183,0,0,0,0,0,0,0,20250327,20251123
246082924608531,0,0,0,0,0,0,0,20250327,20251123
246082924608534,0,0,0,0,0,0,0,20250327,20251123
246078424607845,0,0,0,0,0,0,0,20250327,20251123
246080524608055,0,0,0,0,0,0,0,20250327,20251123
246082624608265,0,0,0,0,0,0,0,20250327,20251123
246084024608405,0,0,0,0,0,0,0,20250327,20251123
246087824608812,0,0,0,0,0,0,0,20250327,20251123
246089224608953,0,0,0,0,0,0,0,20250327,20251123
246090624609081,0,0,0,0,0,0,0,20250327,20251123
246090624609083,0,0,0,0,0,0,0,20250327,20251123
246091524609174,0,0,0,0,0,0,0,20250327,20251123
246093424609383,0,0,0,0,0,0,0,20250327,20251123
246094824610014,0,0,0,0,0,0,0,20250327,20251123
246094824610012,0,0,0,0,0,0,0,20250327,20251123
246092024609201,0,0,0,0,0,0,0,20250327,20251123
246076524607657,0,0,0,0,0,0,0,20250327,20251123
246079224607926,0,0,0,0,0,0,0,20250327,20251123
246079324607997,0,0,0,0,0,0,0,20250327,20251123
246083524608357,0,0,0,0,0,0,0,20250327,20251123
246088424608847,0,0,0,0,0,0,0,20250327,20251123
246076624607691,0,0,0,0,0,0,0,20250327,20251123
246078724607971,0,0,0,0,0,0,0,20250327,20251123
246080424608054,0,0,0,0,0,0,0,20250327,20251123
246082924608291,0,0,0,0,0,0,0,20250327,20251123
246083624608405,0,0,0,0,0,0,0,20250327,20251123
246085024608601,0,0,0,0,0,0,0,20250327,20251123
246083624608394,0,0,0,0,0,0,0,20250327,20251123
246087124608812,0,0,0,0,0,0,0,20250327,20251123
246087124608813,0,0,0,0,0,0,0,20250327,20251123
246093424609373,0,0,0,0,0,0,0,20250327,20251123
246080124608031,0,0,0,0,0,0,0,20250327,20251123
246089924609013,0,0,0,0,0,0,0,20250327,20251123
246076224607644,0,0,0,0,0,0,0,20250327,20251123
246076524607711,0,0,0,0,0,0,0,20250327,20251123
246082324608232,0,0,0,0,0,0,0,20250327,20251123
246076724608194,0,0,0,0,0,0,0,20250327,20251123
246083024608543,0,0,0,0,0,0,0,20250327,20251123
246078124607822,0,0,0,0,0,0,0,20250327,20251123
246090024609013,0,0,0,0,0,0,0,20250327,20251123
246078824607982,0,0,0,0,0,0,0,20250327,20251123
246078824607983,0,0,0,0,0,0,0,20250327,20251123
246093824609385,0,0,0,0,0,0,0,20250327,20251123
246083624608381,0,0,0,0,0,0,0,20250327,20251123
246083624608382,0,0,0,0,0,0,0,20250327,20251123
246079324608007,0,0,0,0,0,0,0,20250327,20251123
246091824609186,0,0,0,0,0,0,0,20250327,20251123
246077224607786,0,0,0,0,0,0,0,20250327,20251123
246080724608077,0,0,0,0,0,0,0,20250327,20251123
246084324608473,0,0,0,0,0,0,0,20250327,20251123
246078824607973,0,0,0,0,0,0,0,20250327,20251123
246078824607974,0,0,0,0,0,0,0,20250327,20251123
246080924608114,0,0,0,0,0,0,0,20250327,20251123
246083724608392,0,0,0,0,0,0,0,20250327,20251123
246087224608814,0,0,0,0,0,0,0,20250327,20251123
246093524609374,0,0,0,0,0,0,0,20250327,20251123
246094924610002,0,0,0,0,0,0,0,20250327,20251123
246091324609131,0,0,0,0,0,0,0,20250327,20251123
246076624607731,0,0,0,0,0,0,0,20250327,20251123
246082124608275,0,0,0,0,0,0,0,20250327,20251123
246091924609255,0,0,0,0,0,0,0,20250327,20251123
246090724609103,0,0,0,0,0,0,0,20250327,20251123
246081824608264,0,0,0,0,0,0,0,20250327,20251123
246085024608812,0,0,0,0,0,0,0,20250327,20251123
246076624607722,0,0,0,0,0,0,0,20250327,20251123
246076624607727,0,0,0,0,0,0,0,20250327,20251123
246077524607867,0,0,0,0,0,0,0,20250327,20251123
246082924608301,0,0,0,0,0,0,0,20250327,20251123
246090624609094,0,0,0,0,0,0,0,20250327,20251123
246083124608324,0,0,0,0,0,0,0,20250327,20251123
246084424608463,0,0,0,0,0,0,0,20250327,20251123
246086624608673,0,0,0,0,0,0,0,20250327,20251123
246093424609341,0,0,0,0,0,0,0,20250327,20251123
246076524607704,0,0,0,0,0,0,0,20250327,20251123
246076624607843,0,0,0,0,0,0,0,20250327,20251123
246076324607645,0,0,0,0,0,0,0,20250327,20251123
246083324608345,0,0,0,0,0,0,0,20250327,20251123
246077324607771,0,0,0,0,0,0,0,20250327,20251123
246077324607775,0,0,0,0,0,0,0,20250327,20251123
246078024607831,0,0,0,0,0,0,0,20250327,20251123
246078724607982,0,0,0,0,0,0,0,20250327,20251123
246080824608191,0,0,0,0,0,0,0,20250327,20251123
246086424608683,0,0,0,0,0,0,0,20250327,20251123
246087124608743,0,0,0,0,0,0,0,20250327,20251123
246088524608884,0,0,0,0,0,0,0,20250327,20251123
246090624609173,0,0,0,0,0,0,0,20250327,20251123
246094124609453,0,0,0,0,0,0,0,20250327,20251123
246082024608206,0,0,0,0,0,0,0,20250327,20251123
246083024608533,0,0,0,0,0,0,0,20250327,20251123
246076624607703,0,0,0,0,0,0,0,20250327,20251123
246078024608191,0,0,0,0,0,0,0,20250327,20251123
246077424607842,0,0,0,0,0,0,0,20250327,20251123
246077424607844,0,0,0,0,0,0,0,20250327,20251123
246076624608121,0,0,0,0,0,0,0,20250327,20251123
246082924608401,0,0,0,0,0,0,0,20250327,20251123
246082924608402,0,0,0,0,0,0,0,20250327,20251123
246085024608541,0,0,0,0,0,0,0,20250327,20251123
246089224609103,0,0,0,0,0,0,0,20250327,20251123
246081524608182,0,0,0,0,0,0,0,20250327,20251123
246076624607774,0,0,0,0,0,0,0,20250327,20251123
246076624607775,0,0,0,0,0,0,0,20250327,20251123
246076524607727,0,0,0,0,0,0,0,20250327,20251123
246078024607856,0,0,0,0,0,0,0,20250327,20251123
246076324607635,0,0,0,0,0,0,0,20250327,20251123
246082924608541,0,0,0,0,0,0,0,20250327,20251123
246085724608603,0,0,0,0,0,0,0,20250327,20251123
246086424609173,0,0,0,0,0,0,0,20250327,20251123
