route_id,shape_pt_lat,shape_pt_lon
1,40.6899750684,-73.3633680897,24
1,40.6897785961,-73.3640414984,24
1,40.6895805189,-73.3647140919,24
1,40.6893829023,-73.3653869122,24
1,40.6891890392,-73.3660616168,24
1,40.6889986758,-73.3667380201,24
1,40.6888124538,-73.3674164273,24
1,40.6886255409,-73.3680945015,24
1,40.6884351052,-73.3687708729,24
1,40.6882378177,-73.3694438376,24
1,40.6880356879,-73.3701142983,24
1,40.6878265491,-73.3707810679,24
1,40.6876169056,-73.3714475651,24
1,40.6874064262,-73.3721136057,24
1,40.6871977614,-73.3727806106,24
1,40.6869950935,-73.3734508099,24
1,40.6867935903,-73.3741216157,24
1,40.686594349,-73.3747935863,24
1,40.6863952696,-73.3754656384,24
1,40.686196208,-73.3761376976,24
1,40.6859971518,-73.3768097576,24
1,40.6857982856,-73.3774819126,24
1,40.6855997171,-73.3781542175,24
1,40.685400868,-73.378826377,24
1,40.6852013952,-73.3794982157,24
1,40.6850019934,-73.3801700888,24
1,40.6848029663,-73.3808421514,24
1,40.6846042469,-73.3815143693,24
1,40.684405045,-73.3821863386,24
1,40.684205165,-73.3828579583,24
1,40.6840059797,-73.3835299312,24
1,40.6838075155,-73.384202271,24
1,40.6836082972,-73.3848742239,24
1,40.6834090349,-73.3855461523,24
1,40.6832098603,-73.3862181236,24
1,40.6830101706,-73.3868898291,24
1,40.6828111751,-73.3875618875,24
1,40.6826125124,-73.3882341143,24
1,40.6824138254,-73.3889063267,24
1,40.6822168185,-73.3895793716,24
1,40.6820296664,-73.3902572125,24
1,40.6818556434,-73.3909410497,24
1,40.6816987557,-73.3916319462,24
1,40.6815601695,-73.3923295819,24
1,40.6814407289,-73.3930332923,24
1,40.6813416361,-73.3937424238,24
1,40.6812612604,-73.3944556397,24
1,40.6811976256,-73.3951717644,24
1,40.681152635,-73.3958903334,24
1,40.6811214525,-73.3966102311,24
1,40.6810945591,-73.3973304311,24
1,40.6810721384,-73.3980509133,24
1,40.6810502908,-73.3987714269,24
1,40.681027254,-73.3994918754,24
1,40.6810038306,-73.4002123033,24
1,40.6809813191,-73.4009327815,24
1,40.6809595238,-73.401653297,24
1,40.6809374059,-73.4023737952,24
1,40.6809146075,-73.4030942524,24
1,40.6808921952,-73.4038147338,24
1,40.6808695598,-73.4045352035,24
1,40.6808464753,-73.405255649,24
1,40.6808241388,-73.4059761345,24
1,40.6808024341,-73.4066966535,24
1,40.6807800516,-73.4074171363,24
1,40.680757364,-73.4081376026,24
1,40.6807344311,-73.4088580552,24
1,40.680711517,-73.4095785087,24
1,40.6806887134,-73.4102989678,24
1,40.6806668722,-73.4110194779,24
1,40.6806448437,-73.4117399782,24
1,40.6806225144,-73.4124604623,24
1,40.6805997994,-73.4131809254,24
1,40.6805768362,-73.4139013745,24
1,40.680553402,-73.4146217974,24
1,40.6805301947,-73.4153422326,24
1,40.6805082202,-73.4160627331,24
1,40.680484762,-73.4167831476,24
1,40.6804565063,-73.4175032663,24
1,40.6804241688,-73.4182230886,24
1,40.6803866639,-73.4189424708,24
1,40.6803439827,-73.4196613637,24
1,40.6802982339,-73.4203799207,24
1,40.6802470777,-73.4210978542,24
1,40.6801911354,-73.4218151704,24
1,40.6801309324,-73.4225318883,24
1,40.6800662767,-73.4232479427,24
1,40.6800021895,-73.4239640831,24
1,40.6799373941,-73.4246800972,24
1,40.6798787905,-73.4253970428,24
1,40.6798222964,-73.4261142834,24
1,40.6797698046,-73.4268320468,24
1,40.6797157592,-73.4275496121,24
1,40.6796632906,-73.42826738,24
1,40.6796125248,-73.4289853599,24
1,40.6795640432,-73.4297036052,24
1,40.6795209679,-73.4304224461,24
1,40.679481255,-73.4311416208,24
1,40.6794382405,-73.4318604643,24
1,40.6793904067,-73.4325787832,24
1,40.6793394604,-73.4332967362,24
1,40.679286892,-73.4340144889,24
1,40.6792345753,-73.4347322722,24
1,40.6791821521,-73.4354500406,24
1,40.6791289168,-73.4361677068,24
1,40.6790769631,-73.4368855339,24
1,40.6790254826,-73.43760342,24
1,40.678974532,-73.4383213704,24
1,40.6789245073,-73.4390394323,24
1,40.6788762673,-73.4397577042,24
1,40.6788286253,-73.4404760452,24
1,40.6787812916,-73.4411944208,24
1,40.6787342933,-73.441912834,24
1,40.6786872821,-73.4426312452,24
1,40.6786402181,-73.44334965,24
1,40.6785931176,-73.4440680501,24
1,40.678545942,-73.4447864412,24
1,40.6784988031,-73.4455048359,24
1,40.6784519371,-73.4462232609,24
1,40.6784051243,-73.4469416915,24
1,40.678358419,-73.4476601336,24
1,40.678311742,-73.4483785783,24
1,40.6782648296,-73.4490969961,24
1,40.6782176614,-73.4498153845,24
1,40.6781707758,-73.4505338041,24
1,40.678124381,-73.4512522784,24
1,40.6780777545,-73.4519707262,24
1,40.6780306825,-73.4526891234,24
1,40.677983596,-73.4534075186,24
1,40.6779366407,-73.454125928,24
1,40.6778897978,-73.4548443496,24
1,40.6778429879,-73.4555627744,24
1,40.6777965756,-73.4562812431,24
1,40.6777500753,-73.4569997015,24
1,40.6777032433,-73.4577181223,24
1,40.6776564147,-73.458436543,24
1,40.6776097354,-73.45915498,24
1,40.6775630836,-73.4598734195,24
1,40.6775158106,-73.4605917882,24
1,40.6774681823,-73.4613101161,24
1,40.6774211121,-73.4620285067,24
1,40.677374579,-73.4627469575,24
1,40.6773281308,-73.4634654172,24
1,40.6772817776,-73.4641838871,24
1,40.6772353567,-73.4649023488,24
1,40.6771881469,-73.4656207211,24
1,40.6771407054,-73.4663390669,24
1,40.6770934608,-73.4670574345,24
1,40.6770466412,-73.4677758494,24
1,40.6770004042,-73.468494329,24
1,40.6769536548,-73.469212751,24
1,40.6769068848,-73.4699311702,24
1,40.6768600912,-73.4706495862,24
1,40.6768130661,-73.4713679756,24
1,40.6767667069,-73.4720864389,24
1,40.6767203646,-73.4728049034,24
1,40.6766730131,-73.4735232536,24
1,40.6766261088,-73.4742416522,24
1,40.6765759673,-73.4749596718,24
1,40.6765265491,-73.4756777802,24
1,40.676476516,-73.4763958152,24
1,40.6764255409,-73.4771137353,24
1,40.6763746057,-73.47783166,24
1,40.676323571,-73.4785495719,24
1,40.6762720869,-73.4792674278,24
1,40.676221781,-73.479985425,24
1,40.6761715275,-73.480703429,24
1,40.6761212833,-73.4814214346,24
1,40.6760704484,-73.4821393653,24
1,40.6760192499,-73.482857253,24
1,40.675967925,-73.4835751254,24
1,40.675916961,-73.4842930414,24
1,40.6758664692,-73.4850110147,24
1,40.6758161382,-73.4857290068,24
1,40.6757662449,-73.4864470511,24
1,40.675715685,-73.4871650137,24
1,40.6756641805,-73.4878828606,24
1,40.6756130793,-73.4886007564,24
1,40.6755626021,-73.4893187282,24
1,40.6755121267,-73.4900366996,24
1,40.6754616603,-73.4907546716,24
1,40.6754114163,-73.4914726699,24
1,40.6753612489,-73.4921906769,24
1,40.6753104681,-73.4929086082,24
1,40.6752575858,-73.4936262685,24
1,40.6751928829,-73.4943421547,24
