"service_id","date","exception_type"
"49D36A91","20250427","1"
"49D36A91","20250503","1"
"49D36A91","20250504","1"
"49D36A91","20250510","1"
"49D36A91","20250511","1"
"49D36A91","20250517","1"
"49D36A91","20250518","1"
"69495903","20250309","1"
"58ACD5AE","20250309","1"
"58ACD5AE","20250310","1"
"58ACD5AE","20250316","1"
"58ACD5AE","20250317","1"
"58ACD5AE","20250323","1"
"58ACD5AE","20250324","1"
"BF28CEED","20250317","1"
"58AB91F0","20250305","1"
"58AB91F0","20250306","1"
"58AB91F0","20250307","1"
"58AB91F0","20250317","1"
"58AB91F0","20250318","1"
"58AB91F0","20250319","1"
"58AB91F0","20250320","1"
"58AB91F0","20250321","1"
"58AB91F0","20250324","1"
"58AB91F0","20250325","1"
"58AB91F0","20250326","1"
"58AB91F0","20250327","1"
"58AB91F0","20250328","1"
"58AB91F0","20250331","1"
"58AB91F0","20250401","1"
"58AB91F0","20250402","1"
"58AB91F0","20250403","1"
"58AB91F0","20250404","1"
"58AB91F0","20250407","1"
"58AB91F0","20250408","1"
"58AB91F0","20250409","1"
"58AB91F0","20250410","1"
"58AB91F0","20250411","1"
"58AB91F0","20250414","1"
"58AB91F0","20250415","1"
"58AB91F0","20250416","1"
"58AB91F0","20250417","1"
"58AB91F0","20250418","1"
"58AB91F0","20250421","1"
"58AB91F0","20250422","1"
"58AB91F0","20250423","1"
"58AB91F0","20250424","1"
"58AB91F0","20250425","1"
"58AB91F0","20250428","1"
"58AB91F0","20250429","1"
"58AB91F0","20250430","1"
"58AB91F0","20250501","1"
"58AB91F0","20250502","1"
"58AB91F0","20250505","1"
"58AB91F0","20250506","1"
"58AB91F0","20250507","1"
"58AB91F0","20250508","1"
"58AB91F0","20250509","1"
"58AB91F0","20250512","1"
"58AB91F0","20250513","1"
"58AB91F0","20250514","1"
"58AB91F0","20250515","1"
"58AB91F0","20250516","1"
"36C56D7F","20250310","1"
"36C56D7F","20250311","1"
"36C56D7F","20250312","1"
"36C56D7F","20250313","1"
"36C56D7F","20250314","1"
"53AB6413","20250305","1"
"53AB6413","20250306","1"
"53AB6413","20250307","1"
"53AB6413","20250314","1"
"53AB6413","20250321","1"
"53AB6413","20250328","1"
"53AB6413","20250404","1"
"53AB6413","20250407","1"
"53AB6413","20250408","1"
"53AB6413","20250409","1"
"53AB6413","20250410","1"
"53AB6413","20250411","1"
"53AB6413","20250414","1"
"53AB6413","20250415","1"
"53AB6413","20250416","1"
"53AB6413","20250417","1"
"53AB6413","20250418","1"
"53AB6413","20250421","1"
"53AB6413","20250422","1"
"53AB6413","20250423","1"
