route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
14,1,2728,"PRINCETON JCT.",0,"4276",1083
14,1,2729,"PRINCETON JCT.",0,"4278",1084
14,1,2730,"PRINCETON JCT.",0,"4280",1085
14,4,2731,"PRINCETON JCT.",0,"4106",1086
14,4,2732,"PRINCETON JCT.",0,"4108",1087
14,4,2733,"PRINCETON JCT.",0,"4110",1088
14,4,2734,"PRINCETON JCT.",0,"4112",1089
14,4,2735,"PRINCETON JCT.",0,"4114",1090
14,4,2736,"PRINCETON JCT.",0,"4116",1091
14,4,2737,"PRINCETON JCT.",0,"4118",1092
14,4,2738,"PRINCETON JCT.",0,"4120",1093
14,4,2739,"PRINCETON JCT.",0,"4122",1094
14,4,2740,"PRINCETON JCT.",0,"4124",1095
14,4,2741,"PRINCETON JCT.",0,"4126",1096
14,4,2742,"PRINCETON JCT.",0,"4128",1097
14,4,2743,"PRINCETON JCT.",0,"4130",1098
14,4,2744,"PRINCETON JCT.",0,"4132",1099
14,4,2745,"PRINCETON JCT.",0,"4134",1100
14,4,2746,"PRINCETON JCT.",0,"4136",1101
14,4,2747,"PRINCETON JCT.",0,"4138",1102
14,4,2748,"PRINCETON JCT.",0,"4140",1103
14,4,2749,"PRINCETON JCT.",0,"4142",1104
14,4,2750,"PRINCETON JCT.",0,"4144",1105
14,4,2751,"PRINCETON JCT.",0,"4146",1106
14,4,2752,"PRINCETON JCT.",0,"4148",1107
14,4,2753,"PRINCETON JCT.",0,"4150",1108
14,4,2754,"PRINCETON JCT.",0,"4152",1109
14,4,2755,"PRINCETON JCT.",0,"4154",1110
14,4,2756,"PRINCETON JCT.",0,"4156",1111
14,4,2757,"PRINCETON JCT.",0,"4158",1112
14,4,2758,"PRINCETON JCT.",0,"4160",1113
14,4,2759,"PRINCETON JCT.",0,"4162",1114
14,4,2760,"PRINCETON JCT.",0,"4164",1115
14,4,2761,"PRINCETON JCT.",0,"4166",1116
14,4,2762,"PRINCETON JCT.",0,"4168",1117
14,4,2763,"PRINCETON JCT.",0,"4170",1118
14,4,2764,"PRINCETON JCT.",0,"4172",1119
14,4,2765,"PRINCETON JCT.",0,"4174",1120
14,4,2766,"PRINCETON JCT.",0,"4176",1121
14,4,2767,"PRINCETON JCT.",0,"4178",1122
14,4,2768,"PRINCETON JCT.",0,"4180",1123
14,4,2769,"PRINCETON JCT.",0,"4182",1124
14,4,2770,"PRINCETON JCT.",0,"4184",1125
14,4,2771,"PRINCETON JCT.",0,"4186",1126
14,4,2772,"PRINCETON JCT.",0,"4188",1127
14,4,2773,"PRINCETON JCT.",0,"4190",1128
14,4,2774,"PRINCETON JCT.",0,"4192",1129
14,4,2775,"PRINCETON",1,"4101",1130
14,4,2776,"PRINCETON",1,"4103",1131
14,3,2777,"PRINCETON",1,"4201",1132
14,3,2778,"PRINCETON",1,"4203",1133
14,1,2779,"PRINCETON",1,"4225",1134
14,1,2780,"PRINCETON",1,"4227",1135
14,1,2781,"PRINCETON",1,"4229",1136
14,1,2782,"PRINCETON",1,"4231",1137
14,1,2783,"PRINCETON",1,"4233",1138
14,1,2784,"PRINCETON",1,"4235",1139
14,1,2785,"PRINCETON",1,"4237",1140
14,1,2786,"PRINCETON",1,"4239",1141
14,1,2787,"PRINCETON",1,"4241",1142
14,1,2788,"PRINCETON",1,"4243",1143
14,1,2789,"PRINCETON",1,"4245",1144
14,1,2790,"PRINCETON",1,"4247",1145
14,1,2791,"PRINCETON",1,"4249",1146
14,1,2792,"PRINCETON",1,"4251",1147
14,1,2793,"PRINCETON",1,"4253",1148
14,1,2794,"PRINCETON",1,"4255",1149
14,1,2795,"PRINCETON",1,"4257",1150
14,1,2796,"PRINCETON",1,"4259",1151
14,1,2797,"PRINCETON",1,"4261",1152
14,1,2798,"PRINCETON",1,"4263",1153
14,1,2799,"PRINCETON",1,"4265",1154
14,1,2800,"PRINCETON",1,"4267",1155
14,1,2801,"PRINCETON",1,"4269",1156
14,1,2802,"PRINCETON",1,"4271",1157
14,1,2803,"PRINCETON",1,"4273",1158
14,1,2804,"PRINCETON",1,"4275",1159
14,1,2805,"PRINCETON",1,"4277",1160
14,1,2806,"PRINCETON",1,"4279",1161
14,1,2807,"PRINCETON",1,"4281",1162
14,4,2808,"PRINCETON",1,"4105",1163
14,4,2809,"PRINCETON",1,"4107",1164
14,4,2810,"PRINCETON",1,"4109",1165
14,4,2811,"PRINCETON",1,"4111",1166
14,4,2812,"PRINCETON",1,"4113",1167
14,4,2813,"PRINCETON",1,"4115",1168
14,4,2814,"PRINCETON",1,"4117",1169
14,4,2815,"PRINCETON",1,"4119",1170
14,4,2816,"PRINCETON",1,"4121",1171
14,4,2817,"PRINCETON",1,"4123",1172
14,4,2818,"PRINCETON",1,"4125",1173
14,4,2819,"PRINCETON",1,"4127",1174
14,4,2820,"PRINCETON",1,"4129",1175
14,4,2821,"PRINCETON",1,"4131",1176
14,4,2822,"PRINCETON",1,"4133",1177
14,4,2823,"PRINCETON",1,"4135",1178
14,4,2824,"PRINCETON",1,"4137",1179
14,4,2825,"PRINCETON",1,"4139",1180
14,4,2826,"PRINCETON",1,"4141",1181
14,4,2827,"PRINCETON",1,"4143",1182
14,4,2828,"PRINCETON",1,"4145",1183
14,4,2829,"PRINCETON",1,"4147",1184
14,4,2830,"PRINCETON",1,"4149",1185
14,4,2831,"PRINCETON",1,"4151",1186
14,4,2832,"PRINCETON",1,"4153",1187
14,4,2833,"PRINCETON",1,"4155",1188
14,4,2834,"PRINCETON",1,"4157",1189
14,4,2835,"PRINCETON",1,"4159",1190
14,4,2836,"PRINCETON",1,"4161",1191
14,4,2837,"PRINCETON",1,"4163",1192
14,4,2838,"PRINCETON",1,"4165",1193
14,4,2839,"PRINCETON",1,"4167",1194
14,4,2840,"PRINCETON",1,"4169",1195
14,4,2841,"PRINCETON",1,"4171",1196
14,4,2842,"PRINCETON",1,"4173",1197
14,4,2843,"PRINCETON",1,"4175",1198
14,4,2844,"PRINCETON",1,"4177",1199
14,4,2845,"PRINCETON",1,"4179",1200
14,4,2846,"PRINCETON",1,"4181",1201
14,4,2847,"PRINCETON",1,"4183",1202
14,4,2848,"PRINCETON",1,"4185",1203
14,4,2849,"PRINCETON",1,"4187",1204
14,4,2850,"PRINCETON",1,"4189",1205
14,4,2851,"PRINCETON",1,"4191",1206
14,4,2852,"PRINCETON",1,"4193",1207
15,1,2853,"NEWARK PENN STATION",0,"5506",1208
15,1,2854,"NEWARK PENN STATION",0,"5508",1209
15,1,2855,"NEWARK PENN STATION",0,"5510",1210
15,1,2856,"NEWARK PENN STATION",0,"5512",1211
15,1,2857,"NEWARK PENN STATION",0,"5514",1212
15,1,2858,"NEWARK PENN STATION",0,"5516",1213
15,1,2859,"NEWARK PENN STATION",0,"5518",1214
15,1,2860,"NEWARK PENN STATION",0,"5520",1215
15,1,2861,"NEWARK PENN STATION",0,"5522",1216
15,1,2862,"NEWARK PENN STATION",0,"5524",1217
15,1,2863,"NEWARK PENN STATION",0,"5526",1218
15,1,2864,"NEWARK PENN STATION",0,"5528",1219
15,1,2865,"NEWARK PENN STATION",0,"5530",1220
15,1,2866,"NEWARK PENN STATION",0,"5532",1221
15,1,2867,"NEWARK PENN STATION",0,"5534",1222
15,1,2868,"NEWARK PENN STATION",0,"5536",1223
15,1,2869,"NEWARK PENN STATION",0,"5538",1224
15,1,2870,"NEWARK PENN STATION",0,"5540",1225
15,4,2871,"NEWARK PENN STATION",0,"5412",1226
15,4,2872,"NEWARK PENN STATION",0,"5416",1227
15,4,2873,"NEWARK PENN STATION",0,"5710",1228
15,4,2874,"NEWARK PENN STATION",0,"5718",1229
15,4,2875,"NEWARK PENN STATION",0,"5714",1230
15,4,2876,"NEWARK PENN STATION",0,"5420",1231
15,4,2877,"NEWARK PENN STATION",0,"5458",1232
15,4,2878,"NEWARK PENN STATION",0,"5422",1233
15,4,2879,"NEWARK PENN STATION",0,"5438",1234
15,4,2880,"NEWARK PENN STATION",0,"5404",1235
15,4,2881,"NEWARK PENN STATION",0,"5408",1236
15,4,2882,"NEWARK PENN STATION",0,"5440",1237
15,4,2883,"NEWARK PENN STATION",0,"5444",1238
15,4,2884,"NEWARK PENN STATION",0,"5448",1239
15,4,2885,"NEWARK PENN STATION",0,"5456",1240
15,4,2886,"HOBOKEN",0,"2406",1241
15,4,2887,"NEW YORK PENN STATION",0,"5126",1242
15,4,2888,"NEW YORK PENN STATION",0,"5132",1243
15,4,2889,"NEW YORK PENN STATION",0,"5134",1244
15,4,2890,"NEW YORK PENN STATION",0,"5150",1245
15,4,2891,"NEW YORK PENN STATION",0,"5152",1246
15,4,2892,"NEW YORK PENN STATION",0,"5154",1247
15,4,2893,"NEWARK PENN STATION",0,"5742",1248
15,4,2894,"NEWARK PENN STATION",0,"5746",1249
15,4,2895,"NEW YORK PENN STATION",0,"5170",1250
15,4,2896,"NEW YORK PENN STATION",0,"5176",1251
15,4,2897,"NEWARK PENN STATION",0,"5902",1252
15,4,2898,"RARITAN",1,"5401",1253
15,8,2899,"RARITAN",1,"5503",1254
15,1,2900,"RARITAN",1,"5511",1255
15,1,2901,"RARITAN",1,"5513",1256
15,1,2902,"RARITAN",1,"5515",1257
15,1,2903,"RARITAN",1,"5517",1258
15,1,2904,"RARITAN",1,"5519",1259
15,1,2905,"RARITAN",1,"5521",1260
15,1,2906,"RARITAN",1,"5523",1261
15,1,2907,"RARITAN",1,"5525",1262
15,1,2908,"RARITAN",1,"5527",1263
15,1,2909,"RARITAN",1,"5529",1264
15,1,2910,"RARITAN",1,"5531",1265
15,1,2911,"RARITAN",1,"5533",1266
15,1,2912,"RARITAN",1,"5535",1267
15,1,2913,"RARITAN",1,"5537",1268
15,1,2914,"RARITAN",1,"5539",1269
15,1,2915,"RARITAN",1,"5541",1270
15,1,2916,"RARITAN",1,"5543",1271
15,4,2917,"HIGH BRIDGE",1,"5743",1272
15,4,2918,"RARITAN",1,"5445",1273
15,4,2919,"HIGH BRIDGE",1,"5737",1274
15,4,2920,"RARITAN",1,"5435",1275
15,4,2921,"RARITAN",1,"5441",1276
15,9,2922,"RARITAN",1,"5403",1277
15,4,2923,"RARITAN",1,"5409",1278
15,4,2924,"RARITAN",1,"5413",1279
15,4,2925,"RARITAN",1,"5415",1280
15,4,2926,"RARITAN",1,"5431",1281
15,4,2927,"RARITAN",1,"5439",1282
15,4,2928,"RARITAN",1,"5451",1283
15,4,2929,"RARITAN",1,"5121",1284
15,4,2930,"RARITAN",1,"5123",1285
15,4,2931,"RARITAN",1,"5127",1286
15,4,2932,"RARITAN",1,"5155",1287
15,4,2933,"HIGH BRIDGE",1,"5711",1288
15,4,2934,"HIGH BRIDGE",1,"5719",1289
15,4,2935,"HIGH BRIDGE",1,"5733",1290
15,4,2936,"HIGH BRIDGE",1,"5747",1291
15,4,2937,"HIGH BRIDGE",1,"5175",1292
15,4,2938,"HIGH BRIDGE",1,"5179",1293
15,4,2939,"HIGH BRIDGE",1,"5193",1294
15,4,2940,"HIGH BRIDGE",1,"5197",1295
16,5,2941,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1296
16,5,2942,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1296
16,5,2943,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1296
16,5,2944,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1296
16,5,2945,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1296
16,5,2946,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1296
16,5,2947,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1296
16,5,2948,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1296
16,5,2949,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1296
16,5,2950,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1296
16,5,2951,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1296
16,5,2952,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1296
16,5,2953,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1296
16,5,2954,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1296
16,5,2955,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1296
16,5,2956,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1296
16,5,2957,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1296
16,5,2958,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1296
16,5,2959,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1296
16,5,2960,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1296
16,5,2961,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1296
16,5,2962,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1296
16,5,2963,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1296
16,5,2964,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1296
16,5,2965,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1296
16,5,2966,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1296
16,5,2967,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1296
16,5,2968,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1296
16,5,2969,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1296
16,5,2970,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1296
16,5,2971,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1296
16,5,2972,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1296
16,5,2973,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1296
16,5,2974,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1296
16,5,2975,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1296
16,5,2976,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1296
16,5,2977,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1297
16,5,2978,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1297
16,5,2979,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1298
16,5,2980,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1298
16,5,2981,"RvLN TRENTON",1,"343RL001",1299
16,5,2982,"RvLN TRENTON",1,"343RL002",1299
16,5,2983,"RvLN TRENTON",1,"343RL004",1299
16,5,2984,"RvLN TRENTON",1,"343RL006",1299
16,5,2985,"RvLN TRENTON",1,"343RL003",1299
16,5,2986,"RvLN TRENTON",1,"343RL005",1299
16,5,2987,"RvLN TRENTON",1,"343RL001",1299
16,5,2988,"RvLN TRENTON",1,"343RL002",1299
16,5,2989,"RvLN TRENTON",1,"343RL004",1299
16,5,2990,"RvLN TRENTON",1,"343RL006",1299
16,5,2991,"RvLN TRENTON",1,"343RL003",1299
16,5,2992,"RvLN TRENTON",1,"343RL005",1299
16,5,2993,"RvLN TRENTON",1,"343RL001",1299
16,5,2994,"RvLN TRENTON",1,"343RL002",1299
16,5,2995,"RvLN TRENTON",1,"343RL004",1299
16,5,2996,"RvLN TRENTON",1,"343RL006",1299
16,5,2997,"RvLN TRENTON",1,"343RL003",1299
16,5,2998,"RvLN TRENTON",1,"343RL005",1299
16,5,2999,"RvLN TRENTON",1,"343RL001",1299
16,5,3000,"RvLN TRENTON",1,"343RL002",1299
16,5,3001,"RvLN TRENTON",1,"343RL004",1299
16,5,3002,"RvLN TRENTON",1,"343RL006",1299
16,5,3003,"RvLN TRENTON",1,"343RL003",1299
16,5,3004,"RvLN TRENTON",1,"343RL005",1299
16,5,3005,"RvLN TRENTON",1,"343RL001",1299
16,5,3006,"RvLN TRENTON",1,"343RL002",1299
16,5,3007,"RvLN TRENTON",1,"343RL004",1299
16,5,3008,"RvLN TRENTON",1,"343RL006",1299
16,5,3009,"RvLN TRENTON",1,"343RL003",1299
16,5,3010,"RvLN TRENTON",1,"343RL005",1299
16,5,3011,"RvLN TRENTON",1,"343RL001",1299
16,5,3012,"RvLN TRENTON",1,"343RL002",1299
16,5,3013,"RvLN TRENTON",1,"343RL004",1299
16,5,3014,"RvLN TRENTON",1,"343RL006",1299
16,5,3015,"RvLN TRENTON",1,"343RL003",1299
16,5,3016,"RvLN TRENTON",1,"343RL005",1299
16,5,3017,"RvLN TRENTON",1,"343RL001",1299
16,6,3018,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1300
16,6,3019,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1300
16,6,3020,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1300
16,6,3021,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1300
16,6,3022,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1300
16,6,3023,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1300
16,6,3024,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1300
16,6,3025,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1300
16,6,3026,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1300
16,6,3027,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1300
16,6,3028,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1300
16,6,3029,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1300
16,6,3030,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1300
16,6,3031,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1300
16,6,3032,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1300
16,6,3033,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1300
16,6,3034,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1300
16,6,3035,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1300
16,6,3036,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1300
16,6,3037,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1300
16,6,3038,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1300
16,6,3039,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1300
16,6,3040,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1300
16,6,3041,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1300
16,6,3042,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1300
16,6,3043,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1300
16,6,3044,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1300
16,6,3045,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1300
16,6,3046,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1300
16,6,3047,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1300
16,6,3048,"RvLN BURLINGTON SOUTH",0,"343RL003",1301
16,6,3049,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1302
16,6,3050,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1302
16,6,3051,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1303
16,6,3052,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1303
16,6,3053,"RvLN TRENTON",1,"343RL001",1304
16,6,3054,"RvLN TRENTON",1,"343RL002",1304
16,6,3055,"RvLN TRENTON",1,"343RL004",1304
16,6,3056,"RvLN TRENTON",1,"343RL006",1304
16,6,3057,"RvLN TRENTON",1,"343RL003",1304
16,6,3058,"RvLN TRENTON",1,"343RL005",1304
16,6,3059,"RvLN TRENTON",1,"343RL001",1304
16,6,3060,"RvLN TRENTON",1,"343RL002",1304
16,6,3061,"RvLN TRENTON",1,"343RL004",1304
16,6,3062,"RvLN TRENTON",1,"343RL006",1304
16,6,3063,"RvLN TRENTON",1,"343RL003",1304
16,6,3064,"RvLN TRENTON",1,"343RL005",1304
16,6,3065,"RvLN TRENTON",1,"343RL001",1304
16,6,3066,"RvLN TRENTON",1,"343RL002",1304
16,6,3067,"RvLN TRENTON",1,"343RL004",1304
16,6,3068,"RvLN TRENTON",1,"343RL006",1304
16,6,3069,"RvLN TRENTON",1,"343RL003",1304
16,6,3070,"RvLN TRENTON",1,"343RL005",1304
16,6,3071,"RvLN TRENTON",1,"343RL001",1304
16,6,3072,"RvLN TRENTON",1,"343RL002",1304
16,6,3073,"RvLN TRENTON",1,"343RL004",1304
16,6,3074,"RvLN TRENTON",1,"343RL006",1304
16,6,3075,"RvLN TRENTON",1,"343RL003",1304
16,6,3076,"RvLN TRENTON",1,"343RL005",1304
16,6,3077,"RvLN TRENTON",1,"343RL001",1304
16,6,3078,"RvLN TRENTON",1,"343RL002",1304
16,6,3079,"RvLN TRENTON",1,"343RL004",1304
16,6,3080,"RvLN TRENTON",1,"343RL006",1304
16,6,3081,"RvLN TRENTON",1,"343RL003",1304
16,6,3082,"RvLN TRENTON",1,"343RL005",1304
16,6,3083,"RvLN TRENTON",1,"343RL001",1304
16,6,3084,"RvLN PENNSAUKEN RT 73 STATION",1,"343RL002",1305
16,15,3085,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1306
16,15,3086,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1306
16,15,3087,"RvLN WATERFRONT ENTER CENTER",0,"343RL009",1306
16,15,3088,"RvLN WATERFRONT ENTER CENTER",0,"343RL011",1306
16,15,3089,"RvLN WATERFRONT ENTER CENTER",0,"343RL007",1306
16,15,3090,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1306
16,15,3091,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1306
16,15,3092,"RvLN WATERFRONT ENTER CENTER",0,"343RL013",1306
16,15,3093,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1306
16,15,3094,"RvLN WATERFRONT ENTER CENTER",0,"343RL010",1306
16,15,3095,"RvLN WATERFRONT ENTER CENTER",0,"343RL012",1306
16,15,3096,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1306
16,15,3097,"RvLN WATERFRONT ENTER CENTER",0,"343RL014",1306
16,15,3098,"RvLN WATERFRONT ENTER CENTER",0,"343RL011",1306
16,15,3099,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1306
16,15,3100,"RvLN WATERFRONT ENTER CENTER",0,"343RL013",1306
16,15,3101,"RvLN WATERFRONT ENTER CENTER",0,"343RL010",1306
16,15,3102,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1306
16,15,3103,"RvLN WATERFRONT ENTER CENTER",0,"343RL014",1306
16,15,3104,"RvLN WATERFRONT ENTER CENTER",0,"343RL011",1306
16,15,3105,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1306
16,15,3106,"RvLN WATERFRONT ENTER CENTER",0,"343RL013",1306
16,15,3107,"RvLN WATERFRONT ENTER CENTER",0,"343RL010",1306
16,15,3108,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1306
16,15,3109,"RvLN WATERFRONT ENTER CENTER",0,"343RL014",1306
16,15,3110,"RvLN WATERFRONT ENTER CENTER",0,"343RL011",1306
16,15,3111,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1306
16,15,3112,"RvLN WATERFRONT ENTER CENTER",0,"343RL015",1306
16,15,3113,"RvLN WATERFRONT ENTER CENTER",0,"343RL017",1306
16,15,3114,"RvLN WATERFRONT ENTER CENTER",0,"343RL013",1306
16,15,3115,"RvLN WATERFRONT ENTER CENTER",0,"343RL019",1306
16,15,3116,"RvLN WATERFRONT ENTER CENTER",0,"343RL010",1306
16,15,3117,"RvLN WATERFRONT ENTER CENTER",0,"343RL020",1306
16,15,3118,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1306
16,15,3119,"RvLN WATERFRONT ENTER CENTER",0,"343RL016",1306
16,15,3120,"RvLN WATERFRONT ENTER CENTER",0,"343RL014",1306
16,15,3121,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1306
16,15,3122,"RvLN WATERFRONT ENTER CENTER",0,"343RL022",1306
16,15,3123,"RvLN WATERFRONT ENTER CENTER",0,"343RL021",1306
16,15,3124,"RvLN WATERFRONT ENTER CENTER",0,"343RL015",1306
16,15,3125,"RvLN WATERFRONT ENTER CENTER",0,"343RL013",1306
16,15,3126,"RvLN WATERFRONT ENTER CENTER",0,"343RL010",1306
16,15,3127,"RvLN WATERFRONT ENTER CENTER",0,"343RL020",1306
16,15,3128,"RvLN WATERFRONT ENTER CENTER",0,"343RL014",1306
16,15,3129,"RvLN WATERFRONT ENTER CENTER",0,"343RL008",1307
16,15,3130,"RvLN CAMDEN EXPRESS",0,"343RL023",1308
16,15,3131,"RvLN BURLINGTON SOUTH",0,"343RL022",1309
16,15,3132,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1310
16,15,3133,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1310
16,15,3134,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1310
16,15,3135,"RvLN WATERFRONT ENTER CENTER",0,"343RL010",1310
16,15,3136,"RvLN TRENTON",1,"343RL003",1311
16,15,3137,"RvLN TRENTON",1,"343RL006",1311
16,15,3138,"RvLN TRENTON",1,"343RL010",1311
16,15,3139,"RvLN TRENTON",1,"343RL012",1311
16,15,3140,"RvLN TRENTON",1,"343RL004",1311
16,15,3141,"RvLN TRENTON",1,"343RL005",1311
16,15,3142,"RvLN TRENTON",1,"343RL014",1311
16,15,3143,"RvLN TRENTON",1,"343RL009",1311
16,15,3144,"RvLN TRENTON",1,"343RL011",1311
16,15,3145,"RvLN TRENTON",1,"343RL007",1311
16,15,3146,"RvLN TRENTON",1,"343RL003",1311
16,15,3147,"RvLN TRENTON",1,"343RL013",1311
16,15,3148,"RvLN TRENTON",1,"343RL010",1311
16,15,3149,"RvLN TRENTON",1,"343RL005",1311
16,15,3150,"RvLN TRENTON",1,"343RL014",1311
16,15,3151,"RvLN TRENTON",1,"343RL011",1311
16,15,3152,"RvLN TRENTON",1,"343RL003",1311
16,15,3153,"RvLN TRENTON",1,"343RL013",1311
16,15,3154,"RvLN TRENTON",1,"343RL010",1311
16,15,3155,"RvLN TRENTON",1,"343RL005",1311
16,15,3156,"RvLN TRENTON",1,"343RL014",1311
16,15,3157,"RvLN TRENTON",1,"343RL011",1311
16,15,3158,"RvLN TRENTON",1,"343RL003",1311
16,15,3159,"RvLN TRENTON",1,"343RL013",1311
16,15,3160,"RvLN TRENTON",1,"343RL010",1311
16,15,3161,"RvLN TRENTON",1,"343RL005",1311
16,15,3162,"RvLN TRENTON",1,"343RL016",1311
16,15,3163,"RvLN TRENTON",1,"343RL014",1311
16,15,3164,"RvLN TRENTON",1,"343RL018",1311
16,15,3165,"RvLN TRENTON",1,"343RL003",1311
16,15,3166,"RvLN TRENTON",1,"343RL021",1311
16,15,3167,"RvLN TRENTON",1,"343RL015",1311
16,15,3168,"RvLN TRENTON",1,"343RL017",1311
16,15,3169,"RvLN TRENTON",1,"343RL013",1311
16,15,3170,"RvLN TRENTON",1,"343RL019",1311
16,15,3171,"RvLN TRENTON",1,"343RL010",1311
16,15,3172,"RvLN TRENTON",1,"343RL020",1311
16,15,3173,"RvLN TRENTON",1,"343RL005",1311
16,15,3174,"RvLN TRENTON",1,"343RL014",1311
16,15,3175,"RvLN TRENTON",1,"343RL022",1311
16,15,3176,"RvLN TRENTON",1,"343RL015",1311
16,15,3177,"RvLN TRENTON",1,"343RL013",1311
16,15,3178,"RvLN TRENTON EXPRESS",1,"343RL001",1312
16,15,3179,"RvLN TRENTON EXPRESS",1,"343RL002",1313
16,15,3180,"RvLN TRENTON",1,"343RL007",1314
16,15,3181,"RvLN PENNSAUKEN RT 73 STATION",1,"343RL010",1315
16,16,3182,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1316
16,16,3183,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1316
16,16,3184,"RvLN WATERFRONT ENTER CENTER",0,"343RL011",1316
